"Column0","smiles","targets"
10306,"Cc1cc(NC([C@](C)(COc2ccc(N=C(C)O)cc2)O)=O)ccc1[N+]([O-])=O",1
10308,"c1ccc(CC2(NCC(c3cc(O)cc4c3OCC(O)=N4)O)CCCC2)cc1",1
10309,"CC(c1cccc2c1CCc1ccccc1C2=CCCN(C)C)=O",1
10310,"Cc1cccc2c1CCCC(=C(SC)SC)C2=O",1
10311,"C1=CC(CN2CCOCC2)(Br)CC(Cl)=C1",1
10312,"COc1ccc2c(c1)nc(C(F)(F)F)n2-c1ccc(Br)cn1",1
10314,"CCOP(c1cnnn1C[C@@H](C(=O)O)N=C(O)OC(C)(C)C)(=O)OCC",1
10315,"Cc1cc2c(nc1)nc(Cl)c(Cl)n2",1
10317,"COc1ccc(C(=O)OC)cc1[N+]([O-])=O",1
10319,"CCCN(CCC)CC#CC(C)(CCCn1c(=O)c2c(ncn2CCC)n(CC)c1=O)O",1
10320,"CC(Cl)OC(=O)Oc1ccc(F)cc1",1
10323,"Cc1c(CC2CCc3c(c4ccccc4n3C)C2=O)[nH]cn1",1
10324,"C1CC2Cn3c(nnc3-c3cccs3)C(C1)N2C(c1ccnc(C(F)(F)F)c1Cl)=O",1
10326,"Cc1ccc(-c2cc3nccn3c(-c3cnn(C(CC#N)C4CC4)c3)n2)cn1",1
10327,"CCOP(COC1CC(OC(c2ccccc2)=O)C(n2cnc(C(=O)OC)n2)O1)(=O)OCC",1
10328,"c1ccc2c(c1)-c1c(-c3cnn(C(CO)CO)c3)cc(F)cc1C2(C(F)(F)F)O",1
10329,"CCCCCCCN(Cc1ccc(F)cc1F)C(CBr)=O",1
10330,"CCn1cc(C#N)c2cc(-c3ccsc3)ccc21",1
10332,"C[C@H]1[C@@H](c2ccc3c(c2)OCOC3)OC(O)=N1",1
10334,"c1cc(F)ccc1C(C#N)(c1ccc(F)cc1)Cl",1
10336,"Cc1cnc(CO)cc1CCCC1CC1",1
10338,"COC(C1C(I)C(N=C=O)CO1)=O",1
10340,"CC(C)N1CCC(NS(CCNC(c2ccc(C)s2)=O)(=O)=O)CC1",1
10341,"c1ccc(CN2CCN(CC(N3CC=C(c4ccccc4)n4c3c(C#N)cn4)=O)CC2)cc1",1
10343,"CN(C)c1ccc(P(CC(=NN)O)(=O)OCCCl)cc1",1
10345,"Cc1ccccc1-n1c(C)csc1=S",1
10349,"CC(=Nc1c(F)c(N=c2c3cccn3nc(-c3cccc(C(F)(F)F)n3)[nH]2)ccn1)O",1
10351,"C(C=C(F)F)CS(NCc1ccc(Cl)cc1)=O",1
10354,"Cn1ccc(-c2ccc(CN3Cc4c(c(OCC(F)(F)F)ncn4)C3=O)c(F)c2)n1",1
10355,"CSc1ncc2ccc(-c3ccc(S(C)(=O)=O)cc3)n2n1",1
10357,"CC(c1ccc(N2CCCC2=O)cc1)=O",1
10358,"CC(C)(C)c1cc(C(=O)OC)c(NC(Nc2ccc(N(C)C)cc2)=O)s1",1
10361,"Cn1c2c(c(C(=NO)O)n1)CCc1cnc(Nc3ccccc3)nc1-2",1
10363,"Cc1cc([N+]([O-])=O)ccc1-n1cccc(Br)c1=O",1
10364,"C1=C(C#N)C(C#N)(N)N=C1Br",1
10367,"Cc1c(C(=O)O)sc(Br)n1",1
10368,"C1CCC(CN2CC(O)C([N+]([O-])=O)CCC2=O)CC1",1
10370,"CC(C)(C)c1nc(-c2cc(Cl)c(C3CC3)cn2)on1",1
10371,"Cc1cc(/C(=C/c2ccc(OC(F)(F)F)cc2)F)nn1Cc1cccc(N2CC(O)C2)c1",1
10372,"CC(C)(C)OC(=NCc1ccc(CCCN(C)CCNC(c2nc3ccccc3s2)=O)cc1)O",1
10374,"CCc1nc(C(NCCc2ccc(S(N)(=O)=O)cc2)=O)no1",1
10375,"CCOP(/C=C/[C@H](Cn1cc(C)c(O)nc1=O)O[C@H]1CCCCO1)(=O)OCC",1
10377,"C=C1CC[C@H]2[C@H](OC(C)=O)[C@@H]([C@@]3(C)CC[C@H](O)C[C@@H]3CCN3CCOCC3)CC[C@]12C",1
10379,"c1ccnc(C(CN=c2ccc(C#N)c(CC(=NCc3cccc(Cl)c3)O)[nH]2)(F)F)c1",1
10380,"CCOC(C(c1c(Cl)cc(C#CC2CC2)cn1)C(=O)OCC)=O",1
10381,"C=CCOC(N1CCCC(C(=O)O)C1)=O",1
10383,"CC(C)(C)OC(c1c2c(sc1N=C(C1CCCCC1C(=O)OC)O)CCC2)=O",1
10385,"C1CN(C(c2c(Cl)c3cc(O)c(O)c([N+]([O-])=O)c3s2)=O)CCC1O",1
10387,"CCc1cnc(N2CCC(N3CCC[C@H](Nc4cc5c(cc4F)S(=O)(=O)CC5)C3=O)CC2)nc1",1
10391,"CC(C)(CC1(C(F)(F)F)CO1)c1cc(Br)cc2c1OCO2",1
10392,"c1ccc(N2c3ccccc3S(=O)(=O)c3cc(C=O)ccc32)cc1",1
10393,"CCCCCC(/C=C/C#CCC[C@H]1C[C@H]1CCCCC(=O)O)=O",1
10394,"Cn1c2cc(F)ccc2c(=O)n(C)c1=O",1
10399,"c1ccc(CC2CC(=O)N(N=C(Cc3ccnc4ccccc34)c3ccccn3)C2)cc1",1
10402,"c1ccc(F)c(Cn2cc(Cc3ccc(F)cc3F)cc(I)c2=O)c1",1
10403,"c1ccc(OCC(N2CCN(c3c4c(nc(=N)[nH]3)sc(-c3ccc(F)cc3)n4)CC2)=O)cc1",1
10404,"c1ccc(COC[C@H]2CC(=O)C[C@@H]2c2cccc(F)c2)cc1",1
10407,"CNC1CCC(c2ccc(Cl)c(Cl)c2)(O)c2ccsc21",1
10409,"c1cc(F)c2c(c1)OC1(CCN(C(C(F)(F)F)=O)CC1)c1ccc(C#N)n1-2",1
10410,"CC1(C)CO[C@@H](c2ccc(OC)cc2)OC1C(=NCCC(C(N1CCOCC1)=O)O)O",1
10411,"Cc1cc2c(Cl)ncnc2n1S(c1ccccc1)(=O)=O",1
10412,"Cc1cc(Br)c(C)c2c1SCc1cn(C)nc1-2",1
10413,"c1ccc2c(c1)C(=O)c1c(Nc3ccc(O)cc3)cc(S(O)(=O)=O)c(N)c1C2=O",1
10415,"CCCCCc1cc2c(-c3cccc(C#N)c3)cccc2[nH]c1=N",1
10419,"CSc1nc2c(c(Cl)c(C#N)cn2)s1",1
10420,"CC(C)CC(C(CC(N1CCN(C)CC1)=O)S)C(=N[C@@H](Cc1ccc(OC)cc1)C(=NC)O)O",1
10421,"CN(C)S(c1cccc2c1Sc1ccc(OC)cc1N2CCCCl)(=O)=O",1
10422,"CN(C)CCn1ccc2ccc(-c3cccnc3)cc21",1
10423,"C=C(C(=CC(=CC(NCc1ccc(O)cc1O)=O)O)O)C12C[C@H]3C[C@H](C[C@H](C3)C1)C2",1
10426,"C#CCN(c1ccc(C=O)c(F)c1)C1CCc2cc3c(cc21)c(=O)n(COC(C(C)(C)C)=O)c(C)n3",1
10427,"C1CCn2c(c(C(=O)O)c(Cl)c(F)c2=O)C1",1
10428,"CN(C)C(=S)SN(C1CCCCC1)C1CCCCC1",1
10431,"c1c(C#N)c(C#N)sc1C=C(C(O)=O)C(F)(F)F",1
10433,"C[C@H](c1c(Cl)ccc(F)c1Cl)Oc1c2ccn(C)c2c[nH]c1=N",1
10435,"COC(c1cc(=O)c2ccccc2o1)=O",1
10438,"COC([C@H](CO)N=C(N1CC(OC(c2ccccc2)=O)C1)S)=O",1
10441,"CCc1cc(-c2nnnn2C)cc(N=C(O)Oc2ccccc2)c1",1
10443,"Cc1nc2c(c(O)n1)n(C)nc2Br",1
10444,"C(C(C(C(F)(F)F)(F)F)(F)F)(Cl)Cl",1
10448,"c1cc([N+]([O-])=O)ccc1C=NNc1ccc(OC(F)(F)F)cc1",1
10449,"c1cc(Cl)cc(Nc2c3cc(Br)ccc3ncn2)c1",1
10451,"c1ccc2c(c1)cncc2-c1ccc2c(c1)c(C=Nn1cccc1)n[nH]2",1
10455,"c1cc2c(c(F)c1)OC(Br)C2Br",1
10459,"CCCCOC(C=Cc1cc(CO[Si](C)(C)C(C)(C)C)cc(OC)n1)=O",1
10461,"CCc1c(C(=O)OCC)cc(C2(O)CCSCC2)s1",1
10464,"c1ccc(C(COC(CNc2ccc(O)cc2)=O)=O)cc1",1
10468,"CN(CC(=O)O)C(C[C@H]1CC[C@H](c2ccc(-c3cc(C(F)(F)F)n[nH]3)cc2)CC1)=O",1
10470,"CC#CCn1c2c(c(C#N)c1Cl)ncn(CC(c1ccccc1)=O)c2=O",1
10472,"c1cc(NC2CCS(=O)(=O)C2)c(F)cc1Cl",1
10475,"Cc1ccc(S(n2cc(-c3ccccc3OC)c3c(Cl)ccnc32)(=O)=O)cc1",1
10478,"Cc1cn2cc(C3(C(=NC)S)CCCCC3O)ccc2n1",1
10480,"C1CCC(c2cccnc2-c2ccccc2)CC1",1
10482,"CCOc1ccc(CCOc2c3ccsc3ncn2)cc1",1
10483,"COC[C@H]1CCCN1CCCCCCC#N",1
10485,"CC1=NN(NC(N=NS(C2N(OCC=CCl)CCS2)(=O)=O)=O)NC(OC)=C1",1
10488,"C#CCN(CC#CC(C#C[Si](C)(C)C)O)S(c1ccc(C)cc1)(=O)=O",1
10489,"CCCC(C)(CCCC(C)(C=C)O)OC",1
10490,"CCC(CC)/C(C)=C/CC/C(C)=C/CN",1
10491,"Cn1c2cc(NC3CCNCC3)ccc2c(C2CCC(O)=NC2=O)n1",1
10497,"C[C@@H](COC)Oc1cc(C(=O)O)cc(Oc2ccc(C(N3CCC3)=O)nc2)c1",1
10501,"c1cc2c(cc1-c1ccc3c(c1)[nH]cn3)c(C=C[N+]([O-])=O)c[nH]2",1
10502,"Cc1ccn2c(c1)nc(-c1cc(C(=N[C@@H](COC)[C@H](c3ccccc3)O)O)ccc1F)c2C(=N)O",1
10503,"C[C@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@]34[C@H](C[C@]2(C)[C@]1(C(=O)O)OC(C1CC1)=O)O4",1
10504,"CCCCOc1cc(C)c(NC(C2(N(C)C)CCNCC2)=O)c(C)c1",1
10509,"CC(C)C[C@H](C(c1ccc(OC)cc1)=O)N=C(CSC(C)=O)O",1
10511,"CCOc1cccc2cc(S(Nc3ccc(F)c(N)c3)(=O)=O)c(=O)oc21",1
10515,"CC(C)(C)[Si](C)(C)OCC1(CO)CCCCC1",1
10520,"c1cc(N2CC[C@H](F)C2)c(C#N)nc1-c1ccnc(Cl)n1",1
10522,"CC1(S(n2cc(Cl)c3ccc(CO)cc32)(=O)=O)C=CC=CC1",1
10523,"COCOCc1ccc(-c2ccc(C=O)nc2)cc1",1
10526,"CN(C)CCOc1ccc(NC=C2c3cc(Br)ccc3C(O)=NC2=O)cc1",1
10527,"CC1(C)CCC(C)(C)C1C(=CC1CC1)N",1
10529,"c1cc(Cl)ccc1C(C(=O)O)=NOC(C(Cl)Cl)=O",1
10530,"c1ccnc(C(C2C=CC=C(C(F)(F)F)C2F)=O)c1",1
10533,"CCC(=O)Oc1ccc2c(c1OC(CC)=O)-c1cccc3c1[C@@H](C2)N(C)CC3",1
10537,"c1cc(CNc2c3ncnc-3[nH]cn2)cc(Cl)c1",1
10538,"CC1CCN(S(c2cccc(C(=NN=C(C)c3cc(Cl)ccc3O)O)c2)(=O)=O)CC1",1
10541,"CCCC1CCC(C#C[Si](C)(C)C)(O)CC1",1
10542,"COc1cccc(CNc2cccn3c2nc(N=c2cc[nH]cc2)n3)c1",1
10546,"Cc1ncc(-c2ccc3n(c2=O)CCN(CCOc2cccc4ccc(F)cc42)C3=O)o1",1
10547,"c1cc2cc(Cc3c(OCC(=O)O)ccc(C=O)c3O)ccc2c(Br)c1",1
10548,"CCOC(C(CN=C(c1ccc(-n2cnnc2)cc1Cl)O)c1ccccc1)=O",1
10551,"CSC1=NC2=NC3=C(CN2N1)C(Cc1ccccc1)CN=C3O",1
10553,"C#C[C@H]1CC[C@@H](C#N)N1C(CNC1CCCCC1)=O",1
10555,"C#CCOCN(OC)S(c1ccccc1)(=O)=O",1
10557,"CC(c1ccc(C2(C#N)CCC2)cc1)N=C(Cn1cnc2cccc(C#N)c21)O",1
10559,"CC(C)C1C(C)(C)COC(Cc2ccccc2)O1",1
10560,"C(CCn1nc2cccc(Cl)c2n1)#Cc1cccc(CF)n1",1
10561,"CN(Cc1ccc(/C=C/C(=O)OC)cc1)CC12C[C@H]3C[C@H](C[C@H](C3)C1)C2",1
10563,"c1cc2c(-c3n[nH]nn3)nn(Cc3ccc(Cl)s3)c2nc1",1
10564,"CCCCC1(CC)COC2(OC1)OCC(CC)(CCCC)CO2",1
10565,"c1cc(Cn2c(N)c(N)c(O)nc2=S)cnc1",1
10567,"C#CCN(Cc1cccc2c(N=CO)coc12)c1ccc([N+]([O-])=O)cc1",1
10569,"CC(c1ccccc1)N1CCC(C(=O)O)C1=O",1
10570,"C[C@@H](C(=Nn1cccc1C(N=c1cco[nH]1)=O)O)N=C(O)OC(C)(C)C",1
10573,"CC(N1c2cc(Cl)ccc2C(=C(c2ccc(OC)c(OC)c2)OC)C1=O)=O",1
10574,"CC1=NN=C(C=Cc2ccc(N=C(C)O)cc2)c2cc3c(cc2C1)OCO3",1
10576,"Cc1c(Nc2cnccc2C(O)=O)cnn1Cc1ccccc1",1
10577,"c1c(Cl)c(F)cc2c1nc(C(C(F)(F)F)O)[nH]2",1
10578,"c1cc2c(cc1Nc1c(N=C(C3CCOCC3)O)ccc(C(F)(F)F)n1)oc(O)n2",1
10580,"c1ccc(-c2c(N)c3c(s2)CCC3)cc1",1
10581,"CCOc1c2cccc3c2c(cn1)c(=O)c1ccc([N+]([O-])=O)n31",1
10586,"CCOc1cc2c(cc1O)C(C(Cl)(Cl)Cl)OC2=O",1
10587,"c1ccc(OC=CCC23C=CC=CC2O3)cc1",1
10589,"c1cc(OC(F)(F)F)c(F)cc1-c1cc(N2CCC(O)CC2)ccn1",1
10593,"C=CCOC(C(C)c1ccc2c(c1)SCC1CCCCC1C2=O)=O",1
10597,"CC(C)(C)OC(N1CC(c2cc(N3C(=O)c4ccc(Cl)cc4C3(C)C)cnc2)C1)=O",1
10598,"CC(C)(C)OC(N1CC2(CC2)C[C@H]1C(=Nc1ccc(C#C[Si](C)(C)C)cc1N)O)=O",1
10599,"CCc1c(-c2cn(-c3cc(N)ccc3C)cn2)cnn1-c1ccccc1",1
10603,"Cn1c(N)c(-c2ccc3c(c2)OCO3)c(OCCO)n1",1
10604,"C[Si](C)(c1ccccc1CO)c1cccs1",1
10605,"Cc1cccc(CN2CCCCC2CN=C(CN=C(c2cc(F)c(F)cc2N)O)O)c1O",1
10609,"CC(C)COc1ccc(N(C)C)c(Br)n1",1
10610,"Cc1ccc(C)c(N=C(C(F)(F)F)O)c1",1
10612,"CC(C)C1(C)C(=S)N=C(c2c(C(=O)O)cc3ccoc3n2)N1",1
10614,"CC(C)(C)[Si](C)(C)OC1C=CC(O)C1",1
10619,"CC1(C)CCC(Oc2c3cccc([N+]([O-])=O)c3ncn2)CC1",1
10620,"COc1ccc(C=Nc2ccccc2SCc2ncon2)cc1OC",1
10621,"CC[Si](CC)(CC)C#CC(C)(CF)O",1
10626,"c1cc(-c2c3c(ccc(Br)n3)[nH]c2O)[n+]([O-])cc1CN1CCOCC1",1
10628,"c1cc(I)n2c(ccn2)c1C(=O)O",1
10629,"CC1CCN(c2ccc(Nc3ncc4c(n3)SCC(O)=N4)cc2)CC1",1
10630,"c1ccc(C=CCS(Cc2ccc(C(F)(F)P(O)(O)=O)c(Br)c2)=O)cc1",1
10632,"C=CCN=C(NCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O",1
10637,"CN(C)CCCC1N(CCCCCc2ccccc2)N=C(c2ccc(C(N)=O)cc2)O1",1
10639,"Cc1c(C)c2c(c(CNc3ccc(-c4cc[nH]n4)cc3)c1N)CC(C)(C)O2",1
10640,"C[C@@H](C(F)(F)F)Oc1cnc(C(NCc2cc(OC)no2)=O)cc1-c1ccc(Cl)cc1",1
10642,"c1ccc(-c2ccc3c(c2)S(=O)(=O)N(c2ccccc2)C3CC(=O)O)cc1",1
10644,"CCN(CC)C(n1cnc(S(Cc2ccccc2)(=O)=O)n1)=O",1
10645,"CN(N=Cc1cnc2ccc(-c3cccnc3)cn12)S(c1ccccc1)(=O)=O",1
10647,"CC1(C)C(=O)C=C(C=Cc2ccc(Cl)c(Cl)c2)O1",1
10655,"C1CC2=C(C1)C(=O)OC2=C(Br)Br",1
10657,"c1ccc(CCNC(=NCCCC(=NO)O)O)cc1",1
10658,"CCn1cc(-c2ccc(C)cc2)c2c(N)cccc21",1
10659,"c1ccc(C#CCOC(C(Cl)(Cl)Cl)=N)cc1",1
10663,"c1cc(-c2cn3ccc(NCCF)cc3n2)oc1",1
10664,"CCN=c1[nH]c(-c2ccncc2)cs1",1
10667,"COCCN1CCC(n2cc(-c3cnc(N)c(Br)n3)cn2)CC1",1
10668,"COc1ccc(C(Nc2cc(-c3nc(=Nc4ccc5c(c[nH]n5)c4Cl)s[nH]3)ccn2)=O)cc1",1
10671,"CC(C)(C)N=C(c1cccc(CN2CCN(C(c3ccc(N)c(OC(F)(F)F)c3)=O)CC2)c1)O",1
10674,"CCOC(=Nc1cc2c(c(N)n1)N=C(c1ccc(OCc3ccccc3)cc1)C(C)N2)O",1
10680,"CCCN=c1c(-c2nn(CCBr)c(=O)o2)cnc(SC)[nH]1",1
10681,"CC(=O)SCC(C(=O)O)C(F)(F)F",1
10683,"c1cc2c(cc1CN1CCC(Nc3cc(=O)oc4ccc(Cl)cc34)CC1)CCO2",1
10684,"C1CC1CS(c1ccc(CC(Nc2ccc(C(C(F)F)(C(F)(F)F)O)cc2)=O)cc1)=O",1
10685,"CCOC(C1(C(C)C(=O)O)CCC(CC(C)C)=CC1=O)=O",1
10691,"c1ccc(OCCCOc2ccc3c(c2)c(=NO)cc(-c2cc4cccn4cn2)o3)cc1",1
10694,"c1cc(N)ccc1-c1cnc(C(F)(F)F)[nH]1",1
10695,"c1cc(ONc2nc(Cl)nc(Cl)n2)ccc1F",1
10697,"C1CC1C(c1ccc(Cl)cc1)=C(C=O)F",1
10698,"c1ccc2c(c1)ccc1c2N=C(O)CC(=O)N1c1cccc(N)c1",1
10699,"CC(N1[C@H](C(N2CCCC2)=O)CC[C@@H]1C(C)(C)C)=O",1
10701,"CC(C)(CC(C=Nc1cccc2c1ccnn2)(C(F)(F)F)O)c1cc(F)ccc1O",1
10702,"CC1Cc2cc(O)c(C)c(C)c2N1C=O",1
10704,"c1ccc2c(c1)c1c(Nc3cccc(F)c3)ccnc1nc2O",1
10705,"CN=c1[nH]c2c(c(O)n1)-c1ccccc1CC2",1
10709,"CC(C)(c1ccc(N2CCc3c(c(=N)[nH]c(OC)n3)C2=O)cc1)C(=O)OC",1
10710,"CCOC(N(C)C(N(C(C)c1cc(C)sc1C)O)=O)=O",1
10711,"CN1CCN(C(c2ccc3c(c2)OCO3)C(=NNc2cc(Cl)cc(Cl)c2)O)CC1",1
10712,"CCOC(C[C@@H](Cc1ccc(-c2ccccc2)cc1)N=C(CCC(=O)O)O)=O",1
10714,"CN(c1cccc2c1C(=O)N(C)C2=O)C(=NNc1ccc([N+]([O-])=O)cc1)O",1
10716,"Cn1cc(COc2ccc(/C=C/C(=Nc3ccccc3C(=O)O)O)cc2OC)cn1",1
10717,"Cc1cccnc1CN(CCCNC(=N)O)Cc1c(C)cccn1",1
10718,"c1cc(F)c(F)cc1C12CC1COC2=O",1
10719,"Cc1cc2c(c(C)c1Cl)c(=O)cc(C(O)=O)o2",1
10723,"Cc1cc(OCCCC(C)(C)C(=O)OC)c(C)cc1N1C(=O)c2ccccc2C1=O",1
10724,"CC(c1csc2ccccc12)N(C)c1[nH]cc(C#N)c(=N)n1",1
10726,"Cc1c(CCN)c2cc(OCCOc3ccn(C)n3)ccc2[nH]1",1
10727,"c1ccc(S(Nc2cccc(C3CC3)c2-c2n[nH]nn2)(=O)=O)cc1",1
10728,"c1cc(Cl)c(C2CNC(c3ccc([N+]([O-])=O)cc3)=N2)c(Cl)c1",1
10731,"C[C@@H](C1=NC=C2C=C(F)CCC3=C2N1CC3)Nc1c(C#N)c(N)ncn1",1
10733,"CN(C)N=C(c1ccsc1C(F)F)O",1
10734,"c1ccc(C(=O)OC[C@@H](c2csc(=N)[nH]2)OC(c2ccccc2)=O)cc1",1
10735,"c1ccc2c(c1)C(=C1C(=N)NC(=N)S1)NC2=N",1
10736,"Cc1ccc(C(C)(C)C#N)c(OC)c1Cl",1
10739,"c1c(Br)cnc(N)c1Cl",1
10741,"CC1=CC(C)(C)C(C(C)N(C(c2cn(C)nc2C(F)F)=O)OC)CC1",1
10743,"C=CCc1c(O)nc2ccccn2c1=O",1
10747,"CC(c1c(Cl)ccc(F)c1Cl)Oc1cc(-c2cnn(CCO)c2)cnc1N",1
10750,"CC1CN(Cc2ccc3c(Cl)ccnc3c2)C(=O)[C@H](C)N1C(=O)OCc1ccccc1",1
10751,"CC(C)c1csc(C(Nc2c(C(=O)OC)ccc(OC)c2Cl)=O)n1",1
10757,"c1ccc2c(c1)c(Oc1cccc(-c3ccc(N)cc3)c1)cc(O)n2",1
10759,"CN=c1[nH]ccc(Oc2ccc3c(c2)onc3C(Nc2cccc(C(F)(F)F)c2)=O)n1",1
10760,"CC(C)(C)OC(n1c(C#Cc2ccc(N(C)CCF)cc2)cc2cccnc21)=O",1
10763,"c1ccc(OC(=NC(=N)NCCSSCCO)O)cc1",1
10764,"COCC1CNCCC1N=C(c1ccccc1)O",1
10765,"CCc1c(C(=Nc2cccc(C(N(CC)CC)=O)c2)O)cn(C(C)(C)C)n1",1
10767,"C[C@H](c1ccc(F)c(OC)c1)N[C@H]1CC[C@@H](c2ccc(OCC(N3CCN(C(C)=O)CC3)=O)cc2)C1",1
10768,"c1ccc(Oc2ccc(S(NCCc3ccc(C4CC(O)=NS4(=O)=O)cc3)(=O)=O)cc2)cc1",1
10769,"CCN(CC)c1cccc2c1n(CCCO)c(=Nc1ccc(Cl)cc1Cl)[nH]2",1
10771,"c1ccc(-c2nc(C=C3CCN(c4c(C#N)nccn4)CC3)no2)cc1",1
10772,"C(C(c1c(Br)c(Br)cs1)=O)Cl",1
10773,"COc1cc(-c2ccccc2)c(OC)c(Sc2nc3c(N)ncnc3[nH]2)c1",1
10775,"C1CNCCC1c1cc2cc(CN3CCS(=O)(=O)CC3)cc(NC3CCOCC3)c2[nH]1",1
10776,"CN(CCc1ccccc1)S(CC(=NO)O)(=O)=O",1
10777,"c1cc(-c2c[nH]cc2C#N)c(Cl)c(Cl)c1",1
10778,"CC(C)(C)CC/N=C/c1cccc(F)c1NCCN1CCOCC1",1
10781,"CCP(CC(=CC1CCCCC1)C(=O)O)(O)=O",1
10785,"C1CC1c1c(N)cn(C2CS(=O)(=O)C2)n1",1
10786,"c1cnn(-c2c(Br)csc2[N+]([O-])=O)n1",1
10787,"c1ccc(N=c2cc3c(=N)[nH]c(-c4cccc(C#N)c4)c(-c4ccncc4)n3[nH]2)cc1",1
10790,"C=CCN(C)CCCCCCOC1CCN(S(c2ccc(Br)cc2)(=O)=O)CC1",1
10792,"C(COCCC(=NCCOCCC(=O)O)O)C(=NCCOCCC(=O)O)O",1
10793,"CC(C)C[N+]1([O-])C=Nc2cnc3ccccc3c21",1
10796,"Cn1cncc1C(N(C)c1cccnc1)=O",1
10797,"c1ccc(Oc2cccc(C(C#N)Oc3c(=O)c(Cl)nsn3)c2)cc1",1
10799,"CC(c1ccc2c(c1)-c1c(cc(=O)n(-c3ccc(Cl)cc3)n1)CCS2=O)OC=O",1
10800,"c1ccc(COC(N2CC[C@]3(CCN(c4ccc5c(c4)c(C4CC4)n[nH]5)C3=O)C2)=O)cc1",1
10801,"CN(C)CCN1Cc2cccc3cccc(c32)S1(=O)=O",1
10802,"C[C@H]([C@@H](Cn1ccc(-n2cncn2)nc1=O)CO[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C",1
10804,"CC(Cc1ccc2ccccc2c1)NCC(c1ccccc1)O",1
10805,"CC(C)Nc1c2nnc(O)n2cc(Br)n1",1
10807,"COc1ccc(-c2cc(=O)n3cc(N4CCNCC4)ccc3n2)cc1F",1
10808,"C1CC(c2cnc(C(=NC3(CC(=N)O)CS(=O)(=O)C3)O)cc2OCC(F)F)(F)C1",1
10809,"Cc1cnc2c(Br)cnn2c1",1
10811,"c1cc(C(O)=O)ccc1CN1CCOC1=O",1
10812,"CC(C)C[C@@H](C(=O)OC(C)(C)C)NCCC1CCN(C(c2cc(C(C)C)c(O)cc2O)=O)CC1",1
10813,"COC1CN(C(CN)=O)Cc2ccccc21",1
10815,"Cc1cc(C)n2c(c(C(=Nc3ccc(-c4cocn4)nc3)O)cn2)n1",1
10817,"c1c(Cl)cc(N=c2[nH]c(=N)[nH][nH]2)cc1Cl",1
10819,"Cc1ccc2c(ccn(CCN(C)C(=O)OC(C)(C)C)c2=O)c1[N+]([O-])=O",1
10820,"Cc1cc(-c2c(O)c3cc(Br)c(Cl)cc3nn2)cc(F)c1",1
10821,"c1ccc(-n2cccn2)c(N=C(c2cccc3c2C(=O)c2cc([N+]([O-])=O)ccc2-3)O)c1",1
10823,"C(c1c(Cl)nc[nH]c1=N)NCC(F)(F)F",1
10824,"CC(CO)N=c1c(Br)cnc(Nc2cc(S(NCC3CC3)(=O)=O)sc2)[nH]1",1
10826,"COc1ccc(Nc2c3ccc(C(F)(F)F)cc3ncn2)cc1",1
10830,"Cc1cc(OCC[Si](C)(C)C)cc(O)c1C(=O)OC",1
10832,"CCOCC(=Nc1c[nH]c2cccnc2c1=NCc1cc(-c2ccc(F)cc2)no1)O",1
10833,"COC(CCS(Cc1ncc(Br)s1)(=O)=O)=O",1
10835,"c1cc(S(CC2CN(CC(c3ccc(F)cc3F)O)C2)(=O)=O)ccc1F",1
10838,"c1ccc2c(c1)c1c(C(=O)O)cccc1n2-c1ccc(C(=N)O)cn1",1
10840,"CCc1c(C)c(CCC(=O)O)c(CC)[nH]1",1
10843,"CNc1cc(Cl)c(Cl)c(Cl)c1",1
10844,"c1cc(Cl)ccc1C(c1c(I)cc(C#N)s1)O",1
10846,"CC(C)(C)[SiH2]OC(C)(C)c1cc(=O)c(OCCCCCBr)co1",1
10848,"COC1C=CC=CC1(CN=C=S)OC",1
10849,"c1cc2c(cc1F)C(CO)(C(=O)O)CCO2",1
10850,"CC12CC1(c1ccc(C(F)(F)F)cc1)CN(CCCn1c(=O)nc(O)c(-c3cccnc3F)n1)C2",1
10851,"CC1(C)C=C(c2ccc(CO)cc2)CC(C)(C)N1",1
10853,"Cc1ccc(S(N2CCN(CCSc3nnc4ccccn43)CC2)(=O)=O)cc1",1
10854,"c1cc(F)nc(NS(c2cc(F)c(F)cc2F)(=O)=O)c1",1
10855,"CCN(c1c(C#N)c(C)c(C)s1)C(N=C(c1ccccc1)O)=O",1
10858,"CN(C)c1nc2ccc(I)cc2c(=NC2CC2)[nH]1",1
10863,"CC(=CCC1CC=C(C)C1(C)C)C(C)=O",1
10865,"C[C@@H](C(=NC(C)(Cc1ccc(F)cc1)c1ccc(F)cc1)O)N",1
10866,"CC1(c2ccc(Nc3c(C(=N)O)cc(F)c(Cl)n3)cc2)CCN(C)CC1",1
10867,"CC(C)N1CC(=O)N(c2c(F)cc(C#Cc3ccccc3)cc2F)C1=O",1
10868,"CC(C)S(C1=CC=CN(Cl)C1)(=O)=O",1
10870,"c1ccc2c(c1)nnn2OC(c1cc(=NC(c2cc(F)c(F)cc2Cl)=O)[nH][nH]1)=O",1
10871,"C1CCC2(CC1)CC2C(=NCC(=O)O)O",1
