0,US03931198A;nan;1976;pistachio;200,cb028e659175f3c4297c6b61b8f0fbf76b51b1cc4e2c5273b3ec65b1,[CH3:1][CH:2]1[CH2:3][CH:4]([CH2:5][C:6]([CH2:7]1)=[O:8])[CH3:9].[N:10]#[C:11][K].O.O=S(O)O[Na],[CH3:1][CH:2]1[CH2:3][CH:4]([CH2:5][C:6]([CH2:7]1)([OH:8])[C:11]#[N:10])[CH3:9],9.7.262,Urech cyanohydrin method,([C:1]-[C;H0;D4;+0:2](-[C:3])(-[OH;D1;+0:4])-[C;H0;D2;+0:5]#[N;D1;H0:6])>>([C:1]-[C;H0;D3;+0:2](-[C:3])=[O;H0;D1;+0:4]).([K]-[C;H0;D2;+0:5]#[N;D1;H0:6]),325dd0efb0067ace50e6c7a56301d173d22d5a052b296913df1ab796,1.0,1
0,US03931407A;nan;1976;pistachio;910,5be2d768be2313c386c37fe66b317c7d83c383dbf19c6013ab727fba,[NH2:1][c:2]1[cH:3][cH:4][c:5]([c:6]([cH:7]1)[C:8](=[O:9])[OH:10])[OH:11].O=[C:12]([CH2:13][CH:14]1[CH2:15][CH2:16][CH2:17][CH2:18][C:19]1=O)[c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1.CC(=O)O,[O:9]=[C:8]([OH:10])[c:6]1[cH:7][c:2]([cH:3][cH:4][c:5]1[OH:11])-[n:1]1[c:19]2[CH2:18][CH2:17][CH2:16][CH2:15][c:14]2[cH:13][c:12]1-[c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1,4.1.14,Paal-Knorr pyrrole synthesis,([C:4]-[c;H0;D3;+0:3]1:[cH;D2;+0:2]:[c;H0;D3;+0:1](-[c;H0;D3;+0:7](:[c:8]):[c:9]):[n;H0;D3;+0:10](-[c;H0;D3;+0:11](:[c:12]):[c:13]):[c;H0;D3;+0:5]:1-[C:6])>>(O=[C;H0;D3;+0:1](-[CH2;D2;+0:2]-[CH;D3;+0:3](-[C:4])-[C;H0;D3;+0:5](=O)-[C:6])-[c;H0;D3;+0:7](:[c:8]):[c:9]).([NH2;D1;+0:10]-[c;H0;D3;+0:11](:[c:12]):[c:13]),561c3869e5e73c9f1dd30b8d5e48729a06afa43fbcfde99dedd177d8,1.0,1
0,US03931407A;nan;1976;pistachio;911,460b257469e2fec36484334093fb42db4e633f09ad8be7aeaf57c989,CC(=O)O[C:1]([CH3:2])=[O:3].[O:4]=[C:5]([OH:6])[c:7]1[cH:8][c:9]([cH:10][cH:11][c:12]1[OH:13])-[n:14]1[c:15]2[CH2:16][CH2:17][CH2:18][CH2:19][c:20]2[cH:21][c:22]1-[c:23]1[cH:24][cH:25][cH:26][cH:27][cH:28]1.O.C1CCOC1,[CH3:2][C:1](=[O:3])[O:13][c:12]1[cH:11][cH:10][c:9]([cH:8][c:7]1[C:5](=[O:4])[OH:6])-[n:14]1[c:15]2[CH2:16][CH2:17][CH2:18][CH2:19][c:20]2[cH:21][c:22]1-[c:23]1[cH:24][cH:25][cH:26][cH:27][cH:28]1,2.6.8,O-Acetylation,([C;D1;H3:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[O;H0;D2;+0:4]-[c:5])>>(C-C(=O)-O-[C;H0;D3;+0:1](-[C;D1;H3:2])=[O;D1;H0:3]).([OH;D1;+0:4]-[c:5]),1ca133c6bf7987d533aab27b4c8529a0f42dd821129de93ba9a44876,1.0,1
0,US03931407A;nan;1976;pistachio;912,0f0a0cb6696e053488fb11c5cff79788e1bc2396efc0b88ca55cf245,[CH3:1]O.[O:2]=[C:3]([OH:4])[c:5]1[cH:6][c:7]([cH:8][cH:9][c:10]1[OH:11])-[n:12]1[c:13]2[CH2:14][CH2:15][CH2:16][CH2:17][c:18]2[cH:19][c:20]1-[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1,[CH3:1][O:4][C:3](=[O:2])[c:5]1[cH:6][c:7]([cH:8][cH:9][c:10]1[OH:11])-[n:12]1[c:13]2[CH2:14][CH2:15][CH2:16][CH2:17][c:18]2[cH:19][c:20]1-[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1,1.7.6,Methyl esterification,([CH3;D1;+0:1]-[O;H0;D2;+0:4]-[C:3]=[O;D1;H0:2])>>(O-[CH3;D1;+0:1]).([O;D1;H0:2]=[C:3]-[OH;D1;+0:4]),e189425e090fce77131c907ebf1468461240dd27d4457a40d701e43e,1.0,1
0,US03931407A;nan;1976;pistachio;913,65ecf524df88a003b3020b5de4aea2c21ec13bc11d2f4c6a3f98a162,[O:1]=[C:2]([OH:3])[c:4]1[cH:5][c:6]([cH:7][cH:8][c:9]1[OH:10])-[n:11]1[c:12]([cH:13][c:14]2[CH2:15][CH2:16][CH2:17][CH2:18][c:19]21)-[c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1.Cc1ccccc1C.[Pd],[O:3]=[C:2]([OH:1])[c:4]1[cH:5][c:6]([cH:7][cH:8][c:9]1[OH:10])-[n:11]1[c:19]2[cH:18][cH:17][cH:16][cH:15][c:14]2[cH:13][c:12]1-[c:20]1[cH:25][cH:24][cH:23][cH:22][cH:21]1,0.0,Unrecognized,([#7;a:1]:[c:2]1:[c:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:1.[O;H0;D1;+0:10]=[C;H0;D3;+0:9](-[OH;D1;+0:8])-[c:11])>>([#7;a:1]:[c:2]1:[c:3]-[CH2;D2;+0:4]-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[CH2;D2;+0:7]-1.[O;H0;D1;+0:8]=[C;H0;D3;+0:9](-[OH;D1;+0:10])-[c:11]),880e389360f77e78a39d07ea17c2664c387c0a7d202bf5521991f8af,0.0,1
0,US03931407A;nan;1976;pistachio;914,e00bcb9f73e82fabd1ba78c1ec6b270c165b3a912e79904131986620,CC(=O)O[C:1]([CH3:2])=[O:3].[O:4]=[C:5]([OH:6])[c:7]1[cH:8][c:9]([cH:10][cH:11][c:12]1[OH:13])-[n:14]1[c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]2[cH:21][c:22]1-[c:23]1[cH:24][cH:25][cH:26][cH:27][cH:28]1.O.C1CCOC1,[CH3:2][C:1](=[O:3])[O:13][c:12]1[cH:11][cH:10][c:9]([cH:8][c:7]1[C:5](=[O:4])[OH:6])-[n:14]1[c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]2[cH:21][c:22]1-[c:23]1[cH:28][cH:27][cH:26][cH:25][cH:24]1,2.6.8,O-Acetylation,([C;D1;H3:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[O;H0;D2;+0:4]-[c:5])>>(C-C(=O)-O-[C;H0;D3;+0:1](-[C;D1;H3:2])=[O;D1;H0:3]).([OH;D1;+0:4]-[c:5]),1ca133c6bf7987d533aab27b4c8529a0f42dd821129de93ba9a44876,1.0,1
0,US03931407A;nan;1976;pistachio;916,57a787babc42a043e5d167862cda0b9fd56c15aa578f8054cb69c54b,[NH2:1][c:2]1[cH:3][cH:4][cH:5][c:6]([cH:7]1)[C:8](=[O:9])[OH:10].O=[C:11]([CH2:12][CH:13]1[CH2:14][CH:15]([CH2:16][CH2:17][C:18]1=O)[Br:19])[c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1.CC(=O)O,[O:10]=[C:8]([OH:9])[c:6]1[cH:5][cH:4][cH:3][c:2]([cH:7]1)-[n:1]1[c:18]2[CH2:17][CH2:16][CH2:15][CH2:14][c:13]2[cH:12][c:11]1-[c:20]1[cH:25][cH:24][c:23]([cH:22][cH:21]1)[Br:19],0.0,Unrecognized,([Br;H0;D1;+0:6]-[c;H0;D3;+0:13]1:[c:12]:[c:11]:[c;H0;D3;+0:10](-[c;H0;D3;+0:1]2:[cH;D2;+0:2]:[c;H0;D3;+0:3]3:[c;H0;D3;+0:9](:[n;H0;D3;+0:16]:2-[c;H0;D3;+0:17](:[c:18]):[c:19]:[c:20]-[C;H0;D3;+0:21](=[O;H0;D1;+0:23])-[OH;D1;+0:22])-[C:8]-[C:7]-[CH2;D2;+0:5]-[C:4]-3):[c:15]:[c:14]:1)>>(O=[C;H0;D3;+0:1](-[CH2;D2;+0:2]-[CH;D3;+0:3]1-[C:4]-[CH;D3;+0:5](-[Br;H0;D1;+0:6])-[C:7]-[C:8]-[C;H0;D3;+0:9]-1=O)-[c;H0;D3;+0:10]1:[c:11]:[c:12]:[cH;D2;+0:13]:[c:14]:[c:15]:1).([NH2;D1;+0:16]-[c;H0;D3;+0:17](:[c:18]):[c:19]:[c:20]-[C;H0;D3;+0:21](=[O;H0;D1;+0:22])-[OH;D1;+0:23]),2073ea256613b628769e333be79df4b1eea8732e5930b11f9ef7650e,1.0,1
0,US03931407A;nan;1976;pistachio;918,576e9a19676f5ece379133dfd39b3db4b67496914392e5505ebfc46e,[NH2:1][c:2]1[cH:3][cH:4][c:5]([c:6]([cH:7]1)[C:8](=[O:9])[OH:10])[OH:11].O=[C:12]([CH2:13][CH:14]1[CH2:15][CH2:16][CH2:17][CH2:18][C:19]1=O)[c:20]1[cH:21][cH:22][cH:23][c:24]([cH:25]1)[C:26]([F:27])([F:28])[F:29].CC(=O)O,[O:9]=[C:8]([OH:10])[c:6]1[cH:7][c:2]([cH:3][cH:4][c:5]1[OH:11])-[n:1]1[c:19]2[CH2:18][CH2:17][CH2:16][CH2:15][c:14]2[cH:13][c:12]1-[c:20]1[cH:25][c:24]([cH:23][cH:22][cH:21]1)[C:26]([F:27])([F:28])[F:29],4.1.14,Paal-Knorr pyrrole synthesis,([C:4]-[c;H0;D3;+0:3]1:[cH;D2;+0:2]:[c;H0;D3;+0:1](-[c;H0;D3;+0:7](:[c:8]):[c:9]):[n;H0;D3;+0:10](-[c;H0;D3;+0:11](:[c:12]):[c:13]):[c;H0;D3;+0:5]:1-[C:6])>>(O=[C;H0;D3;+0:1](-[CH2;D2;+0:2]-[CH;D3;+0:3](-[C:4])-[C;H0;D3;+0:5](=O)-[C:6])-[c;H0;D3;+0:7](:[c:8]):[c:9]).([NH2;D1;+0:10]-[c;H0;D3;+0:11](:[c:12]):[c:13]),561c3869e5e73c9f1dd30b8d5e48729a06afa43fbcfde99dedd177d8,1.0,1
0,US03931407A;nan;1976;pistachio;920,dd5da7d6c9e4fb87437c9e11378045b3fb8cf0a3b863b375567d6c4e,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([cH:7][cH:8]1)[C:9](=O)[CH2:10][CH:11]1[CH2:12][CH2:13][CH2:14][CH2:15][C:16]1=O.[NH2:17][c:18]1[cH:19][cH:20][c:21]([c:22]([cH:23]1)[C:24](=[O:25])[OH:26])[OH:27].CC(=O)O,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([cH:7][cH:8]1)-[c:9]1[cH:10][c:11]2[CH2:12][CH2:13][CH2:14][CH2:15][c:16]2[n:17]1-[c:18]1[cH:19][cH:20][c:21]([c:22]([cH:23]1)[C:24](=[O:25])[OH:26])[OH:27],4.1.14,Paal-Knorr pyrrole synthesis,([C:4]-[c;H0;D3;+0:3]1:[cH;D2;+0:5]:[c;H0;D3;+0:6](-[c;H0;D3;+0:7](:[c:8]):[c:9]):[n;H0;D3;+0:10](-[c;H0;D3;+0:11](:[c:12]):[c:13]):[c;H0;D3;+0:1]:1-[C:2])>>(O=[C;H0;D3;+0:1](-[C:2])-[CH;D3;+0:3](-[C:4])-[CH2;D2;+0:5]-[C;H0;D3;+0:6](=O)-[c;H0;D3;+0:7](:[c:8]):[c:9]).([NH2;D1;+0:10]-[c;H0;D3;+0:11](:[c:12]):[c:13]),561c3869e5e73c9f1dd30b8d5e48729a06afa43fbcfde99dedd177d8,1.0,1
0,US03931407A;nan;1976;pistachio;922,c5f638b534fa8991edb31621c654acd93f1070bec5819e45bb8184eb,[NH2:1][c:2]1[cH:3][cH:4][c:5]([c:6]([cH:7]1)[C:8](=[O:9])[OH:10])[OH:11].O=[C:12]([CH2:13][CH:14]1[CH2:15][CH2:16][CH2:17][C:18]1=O)[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.CC(=O)O,[O:9]=[C:8]([OH:10])[c:6]1[cH:7][c:2]([cH:3][cH:4][c:5]1[OH:11])-[n:1]1[c:18]2[CH2:17][CH2:16][CH2:15][c:14]2[cH:13][c:12]1-[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,4.1.14,Paal-Knorr pyrrole synthesis,([C:4]-[c;H0;D3;+0:3]1:[cH;D2;+0:2]:[c;H0;D3;+0:1](-[c;H0;D3;+0:7](:[c:8]):[c:9]):[n;H0;D3;+0:10](-[c;H0;D3;+0:11](:[c:12]):[c:13]):[c;H0;D3;+0:5]:1-[C:6])>>(O=[C;H0;D3;+0:1](-[CH2;D2;+0:2]-[CH;D3;+0:3](-[C:4])-[C;H0;D3;+0:5](=O)-[C:6])-[c;H0;D3;+0:7](:[c:8]):[c:9]).([NH2;D1;+0:10]-[c;H0;D3;+0:11](:[c:12]):[c:13]),561c3869e5e73c9f1dd30b8d5e48729a06afa43fbcfde99dedd177d8,1.0,1
0,US03931407A;nan;1976;pistachio;923,789094d50605f1a26844523d836f76e295c8b29dcbf280bb53ac8ef5,[NH2:1][c:2]1[cH:3][cH:4][c:5]([c:6]([cH:7]1)[C:8](=[O:9])[OH:10])[OH:11].O=[C:12]([CH2:13][CH:14]1[CH2:15][CH2:16][CH2:17][CH2:18][C:19]1=O)[c:20]1[cH:21][cH:22][c:23]([cH:24][cH:25]1)[Br:26].CC(=O)O,[O:9]=[C:8]([OH:10])[c:6]1[cH:7][c:2]([cH:3][cH:4][c:5]1[OH:11])-[n:1]1[c:19]2[CH2:18][CH2:17][CH2:16][CH2:15][c:14]2[cH:13][c:12]1-[c:20]1[cH:21][cH:22][c:23]([cH:24][cH:25]1)[Br:26],4.1.14,Paal-Knorr pyrrole synthesis,([C:4]-[c;H0;D3;+0:3]1:[cH;D2;+0:2]:[c;H0;D3;+0:1](-[c;H0;D3;+0:7](:[c:8]):[c:9]):[n;H0;D3;+0:10](-[c;H0;D3;+0:11](:[c:12]):[c:13]):[c;H0;D3;+0:5]:1-[C:6])>>(O=[C;H0;D3;+0:1](-[CH2;D2;+0:2]-[CH;D3;+0:3](-[C:4])-[C;H0;D3;+0:5](=O)-[C:6])-[c;H0;D3;+0:7](:[c:8]):[c:9]).([NH2;D1;+0:10]-[c;H0;D3;+0:11](:[c:12]):[c:13]),561c3869e5e73c9f1dd30b8d5e48729a06afa43fbcfde99dedd177d8,1.0,1
0,US03931407A;nan;1976;pistachio;924,8cbc95ba923ef8da098d90208f75f25a81e6b327a99437a325c9998f,[N:1]#[C:2][Na].[O:3]=[C:4]([OH:5])[c:6]1[cH:7][c:8]([cH:9][cH:10][c:11]1[OH:12])-[n:13]1[c:14]2[CH2:15][CH2:16][CH2:17][CH2:18][c:19]2[cH:20][c:21]1-[c:22]1[cH:23][cH:24][c:25]([cH:26][cH:27]1)Br.O.Cl.[C-]#N.CN(C)C=O.[Cu+],[N:1]#[C:2][c:25]1[cH:26][cH:27][c:22]([cH:23][cH:24]1)-[c:21]1[cH:20][c:19]2[CH2:18][CH2:17][CH2:16][CH2:15][c:14]2[n:13]1-[c:8]1[cH:9][cH:10][c:11]([c:6]([cH:7]1)[C:4](=[O:3])[OH:5])[OH:12],9.7.25,Bromo to cyano,([N;D1;H0:4]#[C;H0;D2;+0:5]-[c;H0;D3;+0:1](:[c:2]):[c:3])>>(Br-[c;H0;D3;+0:1](:[c:2]):[c:3]).([N;D1;H0:4]#[C;H0;D2;+0:5]-[Na]),a18c448f3aa6aae6026ac3cb6312419885cebaab0b0c110a6e6da279,1.0,1
0,US03931407A;nan;1976;pistachio;926,98feda706b5447ce7b8c66bd9bbc4a9e9bf047e5316401e902726f08,[NH2:1][c:2]1[cH:3][cH:4][c:5]([c:6]([cH:7]1)[C:8](=[O:9])[OH:10])[OH:11].O=[C:12]([CH2:13][CH:14]1[C:15]([CH2:16][CH2:17][c:18]2[cH:19][cH:20][cH:21][cH:22][c:23]21)=O)[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1.CC(=O)O,[O:9]=[C:8]([OH:10])[c:6]1[cH:7][c:2]([cH:3][cH:4][c:5]1[OH:11])-[n:1]1[c:15]2[CH2:16][CH2:17][c:18]3[cH:19][cH:20][cH:21][cH:22][c:23]3-[c:14]2[cH:13][c:12]1-[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1,4.1.14,Paal-Knorr pyrrole synthesis,([C:5]-[c;H0;D3;+0:4]1:[c;H0;D3;+0:3](-[c;H0;D3;+0:6](:[c:7]):[c:8]):[cH;D2;+0:2]:[c;H0;D3;+0:1](-[c;H0;D3;+0:9](:[c:10]):[c:11]):[n;H0;D3;+0:12]:1-[c;H0;D3;+0:13](:[c:14]):[c:15])>>(O=[C;H0;D3;+0:1](-[CH2;D2;+0:2]-[CH;D3;+0:3](-[C;H0;D3;+0:4](=O)-[C:5])-[c;H0;D3;+0:6](:[c:7]):[c:8])-[c;H0;D3;+0:9](:[c:10]):[c:11]).([NH2;D1;+0:12]-[c;H0;D3;+0:13](:[c:14]):[c:15]),10690325abdaddc47337dfdbce0e53527633c353541b72f2d04e41f2,1.0,1
0,US03931407A;nan;1976;pistachio;927,305b775123c75c7c1240f46eab56fef08b02980b282cc052007ca813,[CH3:1]O.[O:2]=[C:3]([OH:4])[c:5]1[cH:6][c:7]([cH:8][cH:9][c:10]1[OH:11])-[n:12]1[c:13]2[CH2:14][CH2:15][c:16]3[cH:17][cH:18][cH:19][cH:20][c:21]3-[c:22]2[cH:23][c:24]1-[c:25]1[cH:26][cH:27][cH:28][cH:29][cH:30]1,[CH3:1][O:4][C:3](=[O:2])[c:5]1[cH:6][c:7]([cH:8][cH:9][c:10]1[OH:11])-[n:12]1[c:13]2[CH2:14][CH2:15][c:16]3[cH:17][cH:18][cH:19][cH:20][c:21]3-[c:22]2[cH:23][c:24]1-[c:25]1[cH:26][cH:27][cH:28][cH:29][cH:30]1,1.7.6,Methyl esterification,([CH3;D1;+0:1]-[O;H0;D2;+0:4]-[C:3]=[O;D1;H0:2])>>(O-[CH3;D1;+0:1]).([O;D1;H0:2]=[C:3]-[OH;D1;+0:4]),e189425e090fce77131c907ebf1468461240dd27d4457a40d701e43e,1.0,1
0,US03931407A;nan;1976;pistachio;928,4e2984bf4437d423de33e3fd7457efb0037fce731719a9dfbd621e12,[CH3:1][CH2:2]O.[O:3]=[C:4]([OH:5])[c:6]1[cH:7][c:8]([cH:9][cH:10][c:11]1[OH:12])-[n:13]1[c:14]2[CH2:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][c:22]3-[c:23]2[cH:24][c:25]1-[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1.Cl,[CH3:1][CH2:2][O:5][C:4](=[O:3])[c:6]1[cH:7][c:8]([cH:9][cH:10][c:11]1[OH:12])-[n:13]1[c:14]2[CH2:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][c:22]3-[c:23]2[cH:24][c:25]1-[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1,1.7.3,Ethyl esterification,([C;D1;H3:2]-[CH2;D2;+0:1]-[O;H0;D2;+0:5]-[C:4]=[O;D1;H0:3])>>(O-[CH2;D2;+0:1]-[C;D1;H3:2]).([O;D1;H0:3]=[C:4]-[OH;D1;+0:5]),bc7193984167c71913195a0abce257da8748eb7d4b76769dceef2d3f,1.0,1
0,US03931407A;nan;1976;pistachio;929,12809d62e454108f417b1d8676dfa84cd6973966f11ce5a28ae35958,[CH3:1][C:2](=O)[O:3]C(C)=[O:4].C[c:5]1[cH:6]cc(cc1)S(=O)(=O)O.[O:7]=[C:8]([OH:9])[c:10]1[cH:11][c:12]([cH:13][cH:14][c:15]1[OH:16])-[n:17]1[c:18]2[CH2:19][CH2:20][c:21]3[cH:22][cH:23][cH:24][cH:25][c:26]3-[c:27]2[cH:28][c:29]1-[c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1.CC(=O)O,[CH3:1][C:2](=[O:3])[c:28]1[c:27]2-[c:26]3[cH:25][cH:24][cH:23][cH:22][c:21]3[CH2:20][CH2:19][c:18]2[n:17]([c:29]1-[c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1)-[c:12]1[cH:13][cH:14][c:15]([c:10]([cH:11]1)[C:8](=[O:9])[OH:7])[O:16][C:6]([CH3:5])=[O:4],0.0,Unrecognized,([C;D1;H3:4]-[C;H0;D3;+0:3](=[O;H0;D1;+0:2])-[c;H0;D3;+0:10]1:[c:9]:[c:8]:[#7;a:7]:[c:11]:1.[CH3;D1;+0:5]-[C;H0;D3;+0:6](=[O;H0;D1;+0:1])-[O;H0;D2;+0:17]-[c:16]:[c:15]-[C;H0;D3;+0:13](=[O;H0;D1;+0:14])-[OH;D1;+0:12])>>(C-C(=[O;H0;D1;+0:1])-[O;H0;D2;+0:2]-[C;H0;D3;+0:3](=O)-[C;D1;H3:4]).(C-[c;H0;D3;+0:5]1:[cH;D2;+0:6]:c:c(-S(-O)(=O)=O):c:c:1).([#7;a:7]1:[c:8]:[c:9]:[cH;D2;+0:10]:[c:11]:1.[O;H0;D1;+0:12]=[C;H0;D3;+0:13](-[OH;D1;+0:14])-[c:15]:[c:16]-[OH;D1;+0:17]),46ec1fbba79cb7765b61acf6656efd2ce02e07730efcee79bb255fc8,1.0,1
0,US03931407A;nan;1976;pistachio;930,1908cb80ebc2291fb906ed555cffa0ea496c2d5814dca11f38a22036,CC(=O)O[C:1]([CH3:2])=[O:3].[O:4]=[C:5]([OH:6])[c:7]1[cH:8][c:9]([cH:10][cH:11][c:12]1[OH:13])-[n:14]1[c:15]2[CH2:16][CH2:17][c:18]3[cH:19][cH:20][cH:21][cH:22][c:23]3-[c:24]2[cH:25][c:26]1-[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1.O,[CH3:2][C:1](=[O:3])[O:13][c:12]1[cH:11][cH:10][c:9]([cH:8][c:7]1[C:5](=[O:4])[OH:6])-[n:14]1[c:15]2[CH2:16][CH2:17][c:18]3[cH:19][cH:20][cH:21][cH:22][c:23]3-[c:24]2[cH:25][c:26]1-[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1,2.6.8,O-Acetylation,([C;D1;H3:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[O;H0;D2;+0:4]-[c:5])>>(C-C(=O)-O-[C;H0;D3;+0:1](-[C;D1;H3:2])=[O;D1;H0:3]).([OH;D1;+0:4]-[c:5]),1ca133c6bf7987d533aab27b4c8529a0f42dd821129de93ba9a44876,1.0,1
0,US03931407A;nan;1976;pistachio;931,25396ce5a30a9607ebf6319a976ef33788db62a51662f06d93119f13,[O:1]=[C:2]([OH:3])[c:4]1[cH:5][c:6]([cH:7][cH:8][c:9]1[OH:10])-[n:11]1[c:12]([cH:13][c:14]2-[c:15]3[cH:16][cH:17][cH:18][cH:19][c:20]3[CH2:21][CH2:22][c:23]21)-[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1.Cc1ccccc1C.[Pd],[O:3]=[C:2]([OH:1])[c:4]1[cH:5][c:6]([cH:7][cH:8][c:9]1[OH:10])-[n:11]1[c:23]2[cH:22][cH:21][c:20]3[cH:19][cH:18][cH:17][cH:16][c:15]3[c:14]2[cH:13][c:12]1-[c:24]1[cH:29][cH:28][cH:27][cH:26][cH:25]1,0.0,Unrecognized,([O;H0;D1;+0:3]=[C;H0;D3;+0:2](-[OH;D1;+0:1])-[c:4].[c:5]:[c;H0;D3;+0:6]1:[c:7]:[cH;D2;+0:8]:[cH;D2;+0:9]:[c:10]2:[#7;a:11]:[c:12]:[c:13]:[c;H0;D3;+0:14]:2:1)>>([O;H0;D1;+0:1]=[C;H0;D3;+0:2](-[OH;D1;+0:3])-[c:4].[c:5]:[c;H0;D3;+0:6]1:[c:7]-[CH2;D2;+0:8]-[CH2;D2;+0:9]-[c:10]2:[#7;a:11]:[c:12]:[c:13]:[c;H0;D3;+0:14]:2-1),873c676217e164ca6dca5dbf79b6d9bea0e222b66c6239cc5326333b,0.0,1
0,US03931407A;nan;1976;pistachio;934,13ce3cc00fd964084483838d541f088084c017caf87618a975b62d20,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([cH:8]1)[C:9](=O)[CH2:10][CH:11]1[CH2:12][CH2:13][CH2:14][CH2:15][C:16]1=O.[NH2:17][c:18]1[cH:19][cH:20][c:21]([c:22]([cH:23]1)[C:24](=[O:25])[OH:26])[OH:27].CC(=O)O,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([cH:8]1)-[c:9]1[cH:10][c:11]2[CH2:12][CH2:13][CH2:14][CH2:15][c:16]2[n:17]1-[c:18]1[cH:19][cH:20][c:21]([c:22]([cH:23]1)[C:24](=[O:25])[OH:26])[OH:27],4.1.14,Paal-Knorr pyrrole synthesis,([C:4]-[c;H0;D3;+0:3]1:[cH;D2;+0:5]:[c;H0;D3;+0:6](-[c;H0;D3;+0:7](:[c:8]):[c:9]):[n;H0;D3;+0:10](-[c;H0;D3;+0:11](:[c:12]):[c:13]):[c;H0;D3;+0:1]:1-[C:2])>>(O=[C;H0;D3;+0:1](-[C:2])-[CH;D3;+0:3](-[C:4])-[CH2;D2;+0:5]-[C;H0;D3;+0:6](=O)-[c;H0;D3;+0:7](:[c:8]):[c:9]).([NH2;D1;+0:10]-[c;H0;D3;+0:11](:[c:12]):[c:13]),561c3869e5e73c9f1dd30b8d5e48729a06afa43fbcfde99dedd177d8,1.0,1
0,US03931407A;nan;1976;pistachio;938,aebfd183be053a9a62bbd45d2273419d0f0c8f9148f81ed66d7e7647,[NH2:1][c:2]1[cH:3][c:4]([c:5]([cH:6][c:7]1[C:8]([F:9])([F:10])[F:11])[OH:12])[C:13](=[O:14])[OH:15].O=[C:16]([CH2:17][CH:18]1[CH2:19][CH2:20][CH2:21][CH2:22][C:23]1=O)[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1.CC(=O)O,[O:14]=[C:13]([OH:15])[c:4]1[cH:3][c:2]([c:7]([cH:6][c:5]1[OH:12])[C:8]([F:9])([F:10])[F:11])-[n:1]1[c:23]2[CH2:22][CH2:21][CH2:20][CH2:19][c:18]2[cH:17][c:16]1-[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1,4.1.14,Paal-Knorr pyrrole synthesis,([C:4]-[c;H0;D3;+0:3]1:[cH;D2;+0:2]:[c;H0;D3;+0:1](-[c;H0;D3;+0:7](:[c:8]):[c:9]):[n;H0;D3;+0:10](-[c;H0;D3;+0:11](:[c:12]):[c:13]):[c;H0;D3;+0:5]:1-[C:6])>>(O=[C;H0;D3;+0:1](-[CH2;D2;+0:2]-[CH;D3;+0:3](-[C:4])-[C;H0;D3;+0:5](=O)-[C:6])-[c;H0;D3;+0:7](:[c:8]):[c:9]).([NH2;D1;+0:10]-[c;H0;D3;+0:11](:[c:12]):[c:13]),561c3869e5e73c9f1dd30b8d5e48729a06afa43fbcfde99dedd177d8,1.0,1
