fragment_id,feasible_compounds,infeasible_compounds
779550376,2,15
2698444457,1,0
3204906665,0,1
3933142698,0,1
2963734188,1,0
1974927025,1,0
3031891635,0,1
3684105915,1,0
3723427516,4,0
1901526720,1,0
2730426050,0,2
3511090882,0,5
1123483331,1,0
2990997191,1,0
1749483208,15,6
1323237063,0,3
2204565195,11,21
3534159564,0,1
3899588301,1,1
926351054,2,0
3118923469,1,0
4259774156,0,1
1678180064,0,1
2394357478,1,1
2842099431,0,1
408354534,0,1
2664890087,0,1
136773354,1,1
2453602032,1,0
3605462770,1,0
3625910009,0,1
3472293626,1,0
2952199933,4,5
1425473277,1,0
2642870014,0,17
3133603585,0,10
1680277250,0,1
2769223428,0,2
3689348868,0,1
909573900,4,13
1614741264,5,1
1452736274,1,1
2767650580,0,1
2656501528,9,19
3924229913,0,2
3430350624,20,68
1245118241,4,2
2579955496,7,6
740753197,0,3
2947481389,2,0
1693384495,9,7
3010920239,7,33
1471086383,1,0
3671523122,1,0
2314665773,1,0
2364473139,0,1
2148466485,22,20
1815019314,0,1
428801840,0,1
2786000696,1,0
362217273,1,0
3549364027,4,22
3901161279,2,0
850329410,8,19
3550412610,1,0
4196859716,0,6
3776905034,9598,9228
125239114,8,4
3709796171,5,4
145686347,1,2
1011285839,1,0
538902353,4,8
235863889,3,32
2794913619,0,1
3859742552,5,0
3028221785,1,3
2551119705,0,1
815202139,0,4
3227975516,22,30
3549888349,0,3
4032757597,0,1
636419936,1,6
3863412576,0,3
531562338,2,0
3244752740,3,0
720830313,1,0
2995715945,2,5
1972830059,1,0
3425632112,0,1
1176960883,2,1
2808020852,0,1
1995374451,0,1
3297705848,1,0
815202175,0,2
1402929025,3,17
2619277186,2,2
628555649,1,0
2894004099,1,1
460259208,2,0
1176436626,1,0
1882128277,0,1
1291779990,0,7
1305935765,0,1
2995191704,0,2
491192219,1,7
3547266972,1,5
482279324,1,0
2766077855,1,0
4009164706,2,10
3389456291,8,3
959905700,3,1
1203175333,1,0
4021747622,0,1
3042377639,2,0
1736900522,0,1
3567189935,0,13
4196335538,0,1
3107913650,0,1
2272198583,1,0
7798712,1,0
2383347642,2,0
3157196732,25,16
1239351228,0,1
3010396099,4,2
1645150151,0,1
2498691016,1,0
2679046090,6,0
1613168588,12,0
3047096268,1,0
1313800141,1,11
470220757,0,10
1944518618,0,3
3713466332,1,0
669974493,1,0
1214185440,0,2
3321298917,1,0
1871642599,1,0
7274474,0,1
1404501995,1,0
3231645683,6,4
2727804919,7,8
3005677560,1,0
3689873402,0,6
3082747899,0,23
2628714493,0,4
2132738045,0,1
1517223935,0,1
649003012,1,0
2987327492,2,0
716111880,1,0
3924230154,1,0
4175364106,0,3
2820603916,34,5
2965831693,1,2
1731657742,33,29
4286513166,1,3
1867448330,0,1
1321664531,2,5
3881762842,1,1
4137091102,1,0
3960930338,0,1
1265565733,1,0
3162964007,2,0
78053417,0,1
1147076653,2,0
3873374254,4,3
467599407,1,1
3111583794,0,2
2758737973,0,2
839319606,1,4
1909915704,8,9
1784086585,0,1
3859218490,1,0
1612644412,0,1
1133969470,0,2
3162964032,1,0
263651393,5,3
2807496773,310,336
2949578822,4,1
3388932168,1,0
1608450125,0,2
2948530255,1,0
469172305,23,42
193396819,1,0
2821128278,5,4
858718295,1,0
2241790042,0,1
4160159841,8,3
3983474789,0,2
3507421286,0,1
1039597671,1,4
2588344423,0,2
2239168618,0,1
3614376044,40,297
2359230574,0,5
654770290,0,3
864485490,0,2
4152819828,17,0
3173449845,1,0
3123118198,0,1
3136749687,0,1
2950627448,0,2
2189885557,0,1
863436922,1,0
4011786363,5,5
2569994363,1,0
2127495291,0,2
2109145215,3,0
1013907591,1,0
1153368202,1,0
437715083,1,2
2579431564,2,1
394199181,1,0
107413648,1,0
3875995793,2,3
2867789972,0,1
3720806558,1,0
107937953,1,1
1660354728,0,1
3078553770,3,26
317653165,1,0
205455538,0,1
2006909109,0,1
3352232125,0,1
1160183998,3,3
149356736,1,0
3249995973,15,3
135725253,0,1
729743563,55,87
959381707,0,7
1128726734,1,0
689373392,8,4
4039049426,0,1
2581004502,0,1
3504275671,15,33
1645674712,6,2
40829145,5,0
2184642781,1,0
3446079710,0,1
2902917349,3,0
1854865638,1,1
512164074,6,0
1022820587,0,1
95355118,3,10
1972830450,0,1
2567373043,3,2
152502515,1,0
676790521,0,1
2853634301,0,23
1325859073,6,5
825688321,1,2
1578041606,0,1
797376778,1,0
960430350,4,7
622788881,0,1
2544304402,1,1
2210857235,4,1
1706492180,0,1
1584333074,1,2
639041813,12,17
2712600855,1,0
2586771730,1,0
744947990,0,1
3775332629,0,1
2396455195,16,21
2268004635,1,0
2165768477,1,0
4075225371,0,1
2358706463,9,21
1545535775,0,1
207552814,4,1
1468465459,0,1
966197556,8,8
3302949172,3,0
868155700,1,0
94830902,1,0
2024210746,3,0
3160342844,0,1
758579520,1,0
838795587,1,2
827261252,2,2
2534867267,0,2
1220477255,0,3
3053912392,0,2
4185325897,0,1
8323400,0,1
1472659790,0,1
2546925903,0,1
2256470359,0,1
1795621214,2,3
61800800,1,0
2635530593,1,0
1131872612,43,59
1291780456,0,1
173998446,0,6
1735852401,0,1
3770089843,1,0
904331636,1,0
224854387,0,1
39256436,0,1
4096196984,0,1
2269577595,2,12
726073726,3,0
516358530,2,0
1150747011,1,3
418316676,1,0
3551986065,1,0
3754361234,29,9
313459091,1,0
1272906130,7,73
3996582292,1,0
1295450514,0,1
1037500831,4,2
3012493730,0,1
572457379,7,2
3419341225,0,1
3127837104,6,0
186581425,4,25
2476671410,1,0
1697579443,0,1
4161208752,0,3
3910599093,1,0
4040622518,22,2
531038652,0,1
3760652733,1,3
2478244290,0,1
1838612936,2,3
866582986,0,1
387908042,3,17
3075932620,1,0
2086076877,0,1
892273104,0,3
1915683283,0,1
3597599190,0,1
2822701529,2,1
2858877401,1,1
525271515,1,0
743375321,0,2
2773418464,0,1
771162593,4,1
3497460194,0,1
1446445543,10,2
1554973160,14,18
2460418540,1,0
2482438636,0,2
3947823600,5,7
4151247346,0,2
3154051574,1,3
2759787005,0,1
3578200574,3,9
2943812094,1,0
3086418433,0,1
2462515717,0,1
4074701319,0,1
1988035080,1,0
4173267465,9,16
4142858764,1,0
3166634509,0,4
269419022,2,0
1365180947,1,0
620691992,5,10
2129068570,9,1
1256653339,5,2
974586394,0,2
170328605,1,0
396296734,2,2
1450115614,20,37
434045476,789,942
3348562470,4,4
1726415407,3,9
529990192,0,1
3652649527,1,2
2535391802,5,0
425132604,2,1
2033648189,20,98
449774145,1,3
3104244295,1,0
2772369992,0,1
289342025,0,1
1978073679,16,13
740753999,0,1
2082931282,1,0
3272016469,8,2
704578133,1,0
1280770647,1,5
1197408857,2,1
2158428761,0,1
3663659611,0,1
2524906080,1,1
4256629345,509,1090
709296739,4,1
2846818916,13,23
2284782181,1,2
180814438,1,0
3955688037,1,0
2859926116,0,2
3959358056,0,1
2603549287,0,1
2745631345,1,1
422511221,0,1
1800340087,3,0
3510043258,2,0
2486633084,0,1
2788098686,5,1
3774808704,4,4
624886402,0,1
3247374980,1,0
2608792201,3,0
1926169225,3,4
2628190857,1,0
1078919820,5,14
2859401869,1,0
3194421897,0,1
3259433616,0,2
4148626065,1,0
3793158807,0,1
1781990041,1,1
3482256026,2,6
4024894107,0,2
3757507226,0,1
817300125,1,0
1802961566,0,3
3770090144,1,0
3313959587,7,50
3050242728,1,0
3243180713,0,1
468648617,0,1
1477378739,6,2
1086784181,3,0
3314483899,2,1
3446604478,0,2
2004812479,28,2
1990656709,1,0
4021224133,1,0
3826189004,3,8
2720465612,0,1
2193031886,2,0
1733231312,2,1
3460760274,1,1
2319385302,0,6
2861499095,0,1
1467941592,1,1
1994326745,1,1
1631519450,0,1
3048669916,1,0
3089564381,0,15
1365705438,0,6
2102854364,0,2
3089564386,13,46
1829700322,0,1
2101281514,0,1
2694775531,0,2
2296840946,2,0
3457614579,0,2
1929315059,0,1
4041147126,1,0
2865169142,1,5
1599013624,0,1
3266773754,2,0
3462333187,397,1074
3261006595,0,1
3141993221,0,1
1851720454,0,1
1798243091,1,2
2134835988,20,2
3748594451,1,0
1613693715,0,2
1069482775,1,1
1562313495,3,2
2912355100,5,2
3883860766,2,10
3868656414,1,0
4143907615,1,1
709821217,1,0
1705968415,0,1
3814654756,1,0
873399077,0,1
2368144168,1,0
3166634793,0,1
1668743979,0,5
2630288172,1,0
1246167853,3,35
2471428913,2,2
691471155,15,12
500630328,18,21
3891725113,1,0
839844667,3,1
2535392060,0,1
768541501,0,1
2588345150,28,19
2706834240,1,0
2929656641,2,0
3577676608,0,2
2943812419,5,1
4209967940,2,0
2562130759,2,0
3403613002,0,5
2407465804,1,0
1066337100,0,1
3106865998,6,20
3794207567,62,211
2769748816,0,1
2086601551,0,1
312935247,0,1
2854159187,9,5
2671182677,1,0
1226769240,8,1
1157563225,1,0
1236730714,1,0
3884385118,1,0
181863263,0,1
2704737122,1,0
2644444008,3,2
3808363370,4,7
49742699,2,1
2657551211,3,6
2487681902,5,2
3869705071,1,0
2967929713,0,2
4257153911,0,2
1045365626,1,6
3416195967,0,2
2503410561,0,6
987169666,1,0
3061777283,0,1
3755934597,2,9
664208268,1,0
3225879440,1,0
570360723,1,0
3549889429,0,3
1582236569,3,2
747045786,42,55
3417244570,2,0
2768700316,0,1
3045524378,0,1
2609316765,0,1
4119790496,11,41
2541683622,0,1
3657368488,7,2
113705897,0,2
2301559722,0,1
3623289772,28,74
2254898098,1,0
3016164275,4,4
2158429107,1,2
1422853045,0,1
3076457397,0,5
92210104,1,0
285148089,0,1
1670316989,6,4
479134653,2,0
1558643645,1,0
2441544644,0,1
2977366981,1,0
1342636998,0,1
4124509127,0,1
1027015629,3,1
2405893069,2,1
4164879312,51,23
2483487696,5,0
284099542,0,1
2585723867,0,1
2960589788,0,1
980354019,0,1
1893139429,0,1
3894871015,0,2
1450640360,1,1
2598831082,1,0
2054620141,0,23
3782673390,1,5
854000622,0,1
3009348594,0,2
2242315264,1,0
2382824451,20,22
815203336,0,1
935265292,0,1
1543439376,0,1
922158097,1,0
2668561426,2,13
1904673811,0,1
189203477,0,1
3718710299,38,139
2291074076,6,0
4094624798,0,1
2368668705,39,22
963576868,0,1
936313895,0,2
3673621546,1,3
302973994,1,0
3900638251,0,4
117376045,0,1
3257336879,1,1
3454993455,1,0
173999152,0,1
4230415410,0,3
1977549875,2,3
81200180,0,1
2030502965,2,0
2291074103,0,1
258933816,6,1
3004630074,1,0
1710687293,12,4
3448702014,3,43
3376874559,1,1
2774991937,1,0
1505690690,1,1
2131690564,0,6
2148992069,1,3
3059156038,0,1
3651601484,1,0
3602318413,1,3
2000094290,0,2
3630629970,0,2
2447836246,0,7
2866218075,0,9
1213138011,0,1
771163233,2,2
3808887909,9,5
321324138,2,1
2133263467,0,1
4154918000,31,8
4089906291,4,3
248972414,21,20
158270593,0,2
1249313922,4,1
3099001990,0,1
3818849420,19,4
2749826188,13,53
2147943564,1,0
2534343822,0,1
1938228369,4,0
93783186,3,0
2778662034,1,23
1108280468,1,0
1818690709,0,1
2277442710,60,7
4102489238,0,1
2475623576,1,0
201262233,0,2
3829335199,0,1
1910965408,1,8
2057241763,0,1
916915363,0,8
1557071015,0,4
3963552938,0,1
1765213355,24,32
2946958508,2,2
2279539884,0,1
2894529712,2,0
4108256433,0,3
1094124722,1,0
2071921849,4,3
1032783043,0,1
1341064389,1,0
3656844487,0,5
555680970,0,1
3215394000,0,2
3056534737,9,65
1072104659,5,1
180815061,0,1
227476694,0,2
200213721,0,2
988218587,5,6
2068251868,0,1
2658600158,4,0
2242315490,0,1
3257337059,1,0
4168549604,2,14
2373387493,5,0
3972990182,0,3
1160185064,1,0
268371177,1,0
2732524780,1,1
1057424621,1,0
1450116336,0,3
1441203442,0,1
2239694069,2,2
3910075644,1,0
1006044413,56,58
3598648577,1,0
4169598210,0,1
1921975563,1,1
483329296,0,1
678888736,1,0
3692496161,1,0
617022752,0,1
3043951916,0,8
1507263791,1,0
1262945584,0,1
2703164729,2,7
2004288826,1,1
59180346,0,2
3833529660,1,0
779027773,1,5
601294142,1,2
1626277181,0,1
1592198464,0,1
2811692357,1,2
3357476166,0,1
2357134663,5,4
57607504,1,9
1950811473,2,2
3102147921,1,36
2413233492,0,1
16713046,0,1
2355561817,0,1
111609180,2,1
133104992,1,0
1057424737,0,3
3148809570,1,0
1551828323,0,1
894371174,2,1
3049719144,1,0
647955817,57,61
3038709102,0,2
445580662,2,1
3569812862,2,0
2792818048,1,0
3290367360,1,0
1579615627,9,5
2902394255,8,122
3546744207,6,0
3284075921,1,0
3987146130,2,6
2964784528,1,0
546768276,2,0
1927742871,0,1
4043769239,0,1
629081505,0,6
3605924,1,1
3766945195,0,1
1431242158,156,118
447153587,0,32
602342850,0,1
3106866626,0,2
1807156677,0,1
3002533320,1,0
3978757577,2,3
3539404233,0,1
2733573579,0,1
3654747596,22,7
912721356,1,2
3528918481,0,1
2621900245,6,7
3955164632,13,25
1373570521,3,0
1828652506,1,0
856098267,0,3
1535051224,0,1
1937704419,7,0
2271151588,1,6
3279881701,0,3
2210334183,1,0
59704808,0,1
2474575340,1,9
1614218736,0,1
576652788,1,0
4209444341,1,0
2050950653,0,2
3137799680,1,0
2407466498,3,2
190776837,0,1
1657210375,2,0
2694252045,0,1
834602518,16,1
182912537,1,0
4244571674,1,0
3911648793,0,1
1336346143,0,2
4278650402,0,1
2583627300,0,2
3856074279,1,0
3050243623,0,1
1584334386,96,217
2293171766,1,0
3699836472,0,1
2490828347,0,4
1211565628,2,0
1627326013,0,2
2500265536,1,0
2314667596,0,1
1531905616,1,0
852428372,8,1
723453533,1,1
993986142,12,1
748619361,0,1
346490469,2,1
826213994,1,1
1152845419,5,18
2262238828,2,0
2732000884,2,0
1009190523,0,2
4111926910,1,0
4006020735,0,1
2633959040,1,0
1111950979,0,1
2968979077,0,12
3985573513,0,4
1069483660,2,1
1537672848,0,4
1811351186,1,0
2549548691,0,1
706676380,0,2
2539587233,3,5
853477025,3,0
2806974119,1,0
3598124711,0,3
1011812017,1,0
741279410,3,11
1435961013,0,2
3588163254,0,1
2478769848,0,1
742852282,1,0
3381593790,0,1
2892433086,0,1
1543964355,0,1
2561607364,1,0
1523517126,2,0
1913587402,6,3
2890335952,1,0
2320434896,0,1
1191642837,1,0
1905723095,7,17
1765213911,0,2
3254716122,5,0
957810395,11,1
3302426333,2,1
2971600607,1,0
1802438369,0,1
3049195239,1,0
2185692909,2,0
3708225262,0,3
749668079,23,24
880215791,7,6
657393391,6,1
3786344174,0,1
18810610,0,1
925828853,2,0
1396639477,0,1
3594979063,0,2
133629692,1,0
2293696252,1,0
1014433536,28,40
1707017984,0,1
1413940995,1,0
1756825349,1,0
3252619017,0,1
1698629386,1,0
4151248651,1,0
3267823375,0,1
177669905,9,4
1269237521,2,0
511641366,1,4
1491535639,4,6
3338602264,3,2
268896025,1,1
2492401434,1,0
2640250646,0,1
3631154972,0,3
2497120024,0,3
3173451554,0,1
3960407844,1,0
1810827050,1,3
2859927339,18,14
1137641259,1,0
3470198573,0,1
3244230447,0,1
49743667,1,1
1640433461,0,1
2482964278,0,15
1325860663,11,21
1667696440,0,1
4274980665,123,174
3210676024,0,9
1268713275,0,2
4012312380,1,0
319751996,0,1
3884910401,1,1
102696769,1,0
3018786629,1,0
62850889,17,39
2899773258,0,2
2452031308,0,1
691996494,1,0
2322532175,0,1
532612946,0,1
1796147026,0,1
3022456660,1,0
3387361116,0,1
2579957597,0,1
1148651361,0,2
250021730,0,2
3934193507,6,7
1945044837,0,2
2828470122,1,0
3129935722,1,0
1496254314,0,3
4280223602,0,1
2319910773,1,0
1207895926,1,3
3093235573,0,1
3133081461,0,1
492242814,2,3
1693910912,1,0
3533113217,54,137
1051133824,0,1
1796671364,1,0
2237073287,0,1
2963212170,0,2
2854684555,1,0
799475597,1,0
4110354319,3,0
1650395023,0,5
1357842323,0,1
2928084885,5,0
1964967830,1,1
2250704798,0,1
1460078497,2,0
3921610658,1,0
2846295973,1,0
4271310760,8,8
2335639469,8,12
1423902644,6,7
1840187318,0,1
3252094907,0,8
180291516,1,0
347015104,0,4
1069483968,0,2
4185851847,2,7
2087651272,1,0
3701409739,0,1
4218357708,0,3
2857830352,9,5
3322873809,0,1
95881174,0,1
1582237659,17,72
4285466587,8,2
1510410206,2,0
3172403179,1,3
860293100,0,5
3089041388,0,1
3662088177,0,1
1363609590,0,2
1414989822,9,8
3288795135,2,0
1358891007,1,0
3345942531,2,0
2347173891,1,0
1504118787,0,1
1681328132,0,11
2585200649,0,2
1320617997,1,0
1160185870,1,2
1262422031,1,0
2902919182,0,3
1721698321,4,5
2403797009,1,0
3141470234,2,1
3543074846,1,0
293013538,0,2
2626619427,42,44
3645311017,2,0
4132374576,2,0
1993279544,15,23
1138690107,2,0
3233744955,0,1
3395225664,0,1
3491170369,0,1
974063682,2,0
4004448325,0,1
3692496971,1,0
3463383116,2,13
1026492492,2,0
2015823950,1,10
2509178957,0,1
4009691216,1,1
3693021269,0,1
3251046487,2,0
974588011,0,1
4114548848,1,5
1420232818,0,5
3459713139,1,0
3447654516,5,1
4072605811,0,1
2598307956,0,1
153553016,0,5
363268221,1,1
4074178686,1,0
3315009663,1,1
2173110400,1,1
2921269378,2,0
3732342915,166,159
2195130500,0,5
697763974,1,0
2685339791,34,72
3169781903,1,0
2881423507,0,9
2176256148,0,1
1074727063,0,4
1471613081,3,11
919013531,1,1
879167651,0,2
1297549476,2,0
2860976293,3,3
2944338090,0,2
4173269164,11,6
494864556,7,18
2936473779,1,0
2627143859,0,2
3037661363,0,1
849807544,1,0
3954116798,1,0
606013631,0,1
2237073600,5,9
1408698564,1,0
2082932936,1,0
53414089,2,0
2560559308,2,1
3905358029,2,27
1997998289,1,0
1284966610,0,1
4087285975,12,10
149883096,0,2
3536783577,3,6
2369194207,1,0
3094808801,1,0
2003765479,1,0
950995176,3,17
3182364916,2,0
3882289398,2,1
1519847676,0,1
1391921407,1,0
2868840711,0,2
4187949321,22,51
1284442377,1,12
2302609680,1,0
1553402133,1,0
1033308440,0,1
2585200924,0,1
3625388316,0,1
1844906268,0,1
4159637791,0,1
3412003105,1,0
4278651170,2,0
4278651174,0,1
1193740589,1,0
1068960046,1,1
3479111982,0,1
2700544309,2,1
1219955001,1,0
648481081,0,1
786893113,0,1
275712316,1,1
2933852476,0,1
1859062082,0,2
3735488835,0,1
3240036676,4,1
2918648132,15,8
3942582596,1,0
3907455301,1,1
352258377,4,52
3424061770,0,5
1193740619,7,11
3137800524,118,92
2447313225,0,38
2472479054,0,1
4198435153,0,6
1918830931,0,1
1759971668,1,0
269945185,1,1
597625187,25,11
3559852389,14,51
1675037029,0,1
218564968,1,1
1366231402,0,2
2607221102,3,0
4208920942,0,7
3481733489,1,22
3297184115,5,5
2722040182,0,1
3270969721,1,0
1781991802,1,1
2994669947,1,13
1362561405,6,19
1538197886,6,13
2212956541,2,0
12519806,3,5
3094808960,1,1
2953251198,1,0
4186376579,1,0
517933444,1,1
61278595,0,3
987171207,0,1
380569992,2,3
706152842,1,0
1924598160,1,0
2018970001,1,0
1238305168,3,0
1683949970,1,1
4190046614,1,0
515312025,1,0
1517750683,0,1
1611598238,1,0
506399134,0,2
2171013545,0,1
67045806,1,0
1417611695,1,0
2599356850,2,0
3313437107,1,0
752290227,1,1
2117536181,0,3
171903415,0,1
1625229754,0,2
1695484346,0,2
4102490557,1,0
1062144446,0,1
1666124223,1,1
698812865,0,1
980879810,0,1
536283587,6,2
4133423556,0,1
1366755779,0,1
3856599496,1,5
4036430286,0,2
1196886482,0,2
4010740182,1,0
410978774,1,0
1568606682,325,252
2426341856,0,4
1491012066,0,1
599198180,2,2
595003877,4,0
3058108901,35,38
3275688423,0,1
940509673,2,0
3814132202,0,5
4083091946,0,1
3555658222,0,1
1439631856,1,0
2481916400,1,0
3330738674,1,0
1055328759,2,1
1037502968,1,2
429853176,1,0
2467760638,1,1
2240743937,0,1
3718711812,0,1
1336871433,2,0
851380749,0,1
1144982034,0,1
597625363,2,0
1668221460,29,8
2776566293,0,4
1100941849,0,4
2062486042,6,3
4238281242,0,2
2520189468,5,4
1471613469,3,3
377424409,0,2
3299805728,3,3
544148001,1,1
2700544546,8,4
3797355044,4,2
1225722406,0,5
4207348266,0,2
3148286507,43,49
2633435692,5,2
3138325036,1,0
377424427,1,1
1972308527,2,0
3128363566,1,0
2469857842,1,0
2444167734,0,2
3551463991,1,1
2276919863,0,1
1124534841,0,1
410454587,1,0
3574532668,2,0
665258556,1,0
4251912765,0,1
2888239675,0,2
975112774,1,3
114231879,4,3
4076276296,0,1
3794733642,0,1
729221707,0,1
4284942923,0,3
3353807438,0,3
2320435793,3,0
1494682194,1,0
2405894739,6,1
4123986524,1,1
1897859679,0,1
1593772641,2,29
3776383592,0,1
301927017,0,1
867633771,0,1
1036978796,0,2
3415673454,1,0
2274298480,0,1
3170830960,0,2
1088883312,0,1
3913222772,0,1
2106002040,1,0
2181499515,1,0
3147762301,5,0
1546062461,0,5
582421123,1,0
1727990404,0,3
759630469,1,1
649529989,2,0
2355038852,0,1
3641117322,205,477
2391214731,0,2
1721174670,0,1
3889105552,4,4
1160710805,1,0
2415331990,13,11
2994145944,2,0
4036430491,1,1
1139739294,1,0
3859221151,3,2
1907296928,0,1
990841514,1,0
1529809580,0,4
721881773,1,0
303499948,0,2
3542551219,51,50
2833189555,3,4
1264519860,0,1
3922660022,3,0
1537149623,0,1
2606697144,0,1
2759789242,2,0
4002351802,0,2
1893665469,0,4
2791770818,0,1
3049196227,1,0
4064742084,3,1
928975558,0,1
1727990475,17,4
3816229580,13,0
2942241483,0,1
2267482831,0,1
3372157647,0,2
3086420699,1,0
3461286625,1,0
907479778,0,8
12520163,0,1
894896865,0,1
238488298,1,0
212798187,3,4
2548501231,1,1
1610025716,1,0
1820265205,0,1
209652473,6,2
3850308346,1,0
583469827,0,1
998181644,1,1
4220979982,1,0
1699678991,1,1
2486110993,40,72
4250864402,6,18
3328641812,2,2
2193034011,669,957
2729904923,2,1
894896924,1,0
935267100,0,1
3762752291,7,5
4227795747,4,0
3548318509,1,0
1185876784,0,1
730794801,3,3
3462859570,0,1
4249291572,23,20
3485928245,0,1
336005941,0,1
3421440825,72,6
2263812922,11,83
3304000313,7,9
1761545017,0,13
750193474,1,1
1747389251,1,0
2173635397,11,7
962530118,4,1
409930569,0,1
2059864910,2,0
23006031,0,1
2833189712,53,248
2233928532,32,34
524225364,2,4
4261874516,0,1
3013020501,0,1
3570862936,1,0
228526937,0,3
146738009,1,0
3635874650,16,15
2223967066,2,0
754912092,1,14
2367621980,0,1
4273408864,1,17
3097430881,1,0
3748072291,9,36
68619108,116,30
966200169,0,1
3558804333,0,3
4274981746,1,2
1608977268,0,1
392629110,0,1
2128022390,0,1
172428152,0,1
3434023801,13,4
2571045752,0,1
2271153022,0,8
3596553090,2,0
165612419,4,0
1472138116,2,0
29821831,0,1
2943814536,1,0
856099729,0,2
1569131410,4,2
1943473042,3,0
331811733,0,3
4011789214,0,1
14617504,2,0
2447838117,9,8
4046916517,0,26
2882997161,1,0
284625833,0,1
645860267,1,1
728697776,0,2
3599174579,1,0
4101966778,50,2
1357319101,0,1
1486293952,3,7
1065290688,1,0
1094126528,1,2
1294928835,5,3
2891910083,1,3
2803305411,3,4
3647409095,0,1
3948874695,3,3
1250888649,1,0
3204385736,0,1
3792112587,1,0
967773130,0,1
968821711,1,0
1467419600,0,1
2678000594,1,0
1351551955,1,0
3538881495,6,21
1247742942,0,4
3127839711,1,0
652676064,3,1
4134472676,1,1
1053232101,0,1
3437693924,0,1
2052000743,1,0
3697216488,1,0
2312571881,6,2
3107392494,1,0
2235501550,2,4
1049562098,81,59
4289661940,0,1
1619987445,1,0
1523518453,0,1
1092029431,0,2
4004449275,32,11
1812925435,1,0
794233852,1,6
2912357372,0,2
2819034113,26,33
1940327429,2,0
3589737478,1,0
2552695815,1,0
3325496334,1,0
2825325582,0,1
468651024,1,0
3010399248,1,0
3949923346,0,2
3286174739,0,1
3594456088,13,14
11471896,2,2
1696533528,1,0
1403980827,1,0
3756461081,3,7
3453946912,0,3
155126817,0,2
3449752610,0,2
3268348963,6,28
2025786403,0,1
419892266,3,3
2711555119,1,0
4138142772,3,0
216468536,1,0
289868856,2,2
3094285370,2,3
1646726202,1,0
3748072508,1,0
2207190076,0,2
1033309242,0,1
4036955199,1,0
1136069696,14,70
1787759680,2,2
1791953984,5,18
1361513544,2,1
3893300301,0,1
3200191566,2,0
954141776,2,0
2380729425,1,0
542051409,1,1
4133424210,0,1
291966037,0,1
2592017494,1,0
3224308824,4,2
221187160,1,0
314510432,1,0
3931049057,181,121
473369697,0,1
458689636,1,1
509021285,2,0
3083366,1,0
4141812840,1,0
3506900075,1,0
1667697772,1,1
2389642348,0,1
1090980975,1,1
3837201525,1,2
2541161592,4,3
1857490041,5,4
2373389433,2,0
2500267129,5,0
2162625656,0,9
2055670911,0,1
1801391233,1,2
2738818178,1,0
2232355970,1,0
3223260296,1,0
2959543434,4,0
3466529931,8,6
1286540426,0,1
3123645582,1,0
2649689230,1,1
2738818194,1,0
1105661075,1,0
2141129874,2,3
2988903572,0,9
1075776661,0,1
386337943,0,8
2004815001,1,4
1262947481,0,1
418319516,0,2
4186901662,0,1
3947302052,1,1
1597967528,0,1
48696490,0,3
3464432812,2,0
3031370924,0,3
4290186415,2,0
3706653872,5,19
2275347631,0,1
2714176690,1,0
1922501811,2,2
1474235576,0,3
2820082876,2,3
1567034560,9,2
4221504705,144,383
2307853510,1,0
3427732681,12,14
2286881996,0,1
4241951951,0,2
2047282385,2,5
1389300948,1,0
2475625692,0,2
4191096030,1,0
375327967,0,1
1390349538,1,5
2286882025,1,0
4162784489,0,1
1420233966,2,4
263130355,2,0
109513972,0,1
4140104352,0,1
486477049,2,0
2882997498,2,8
2493975805,0,2
3339652356,19,43
1213664524,2,0
512167181,1,0
199167249,2,0
3811511570,1,1
480709909,1,2
2663845142,6,0
3933670680,0,1
1420234009,0,3
253168925,0,1
1553403169,1,0
1695485217,0,1
2388593955,0,4
3846638885,1,26
2621902127,0,15
2580483376,0,1
2953776432,2,8
3477015856,2,0
1917783346,1,0
460786998,0,2
40832312,1,10
3853978937,13,6
645336379,1,3
970394942,0,1
1659833663,0,1
1335299403,3,3
234818892,1,0
235867469,0,1
2260667728,39,9
1330580819,1,0
1780419924,1,0
613354843,2,1
3935243612,5,6
1829703008,1,0
4185328997,0,4
2538540391,0,1
3263106408,0,1
1135021417,1,0
2348223851,0,1
1448021364,5,26
2542734712,0,1
683085179,0,2
1435438459,0,5
2695302524,0,1
3262057854,20,58
2470382975,2,5
1194265985,0,1
3658419587,4,0
2864647560,0,1
1938230667,3,5
3906407819,1,0
1046941070,1,0
2586774928,0,1
1185353105,0,2
4196339091,1,1
1866403226,1,1
2183073182,1,2
4113501606,2,1
2868317606,0,2
4197911974,0,1
518458792,0,2
620694959,0,1
3389984179,0,1
1406078389,1,2
1388252599,2,0
2966359480,0,1
3007253946,1,0
800525757,1,1
1292832189,1,0
2921795009,0,1
3602845122,17,8
2092895683,1,0
1816595911,7,10
2297892295,1,1
2025262535,0,1
75435466,0,1
1788284363,0,1
3493793229,54,24
1087835599,1,1
1452215762,0,1
1660358100,0,10
1815547348,12,16
2440498646,3,3
2760838613,2,2
2740915671,4,0
767495636,1,0
66522589,0,5
1913589213,0,2
1076825568,1,0
2183597538,1,0
1019153890,0,4
3879669220,0,1
4130278887,1,0
1244073449,2,6
1275006445,0,6
4172746222,3,8
840895983,1,0
1024921072,7,20
3880717808,0,1
3817803252,0,1
690949621,3,0
1621560829,0,4
2760314366,1,0
525274623,1,0
